;SK_ID_CURR;PRED
9105;292905;0.0
9106;148190;0.0
9107;229954;0.0
9108;187252;0.0
9109;374005;0.0
9110;273347;0.6
9111;343750;1.0
9112;290499;0.0
9113;426503;0.0
9114;299782;0.6
9115;357893;0.0
9116;424140;0.0
9117;302381;0.0
9118;402962;0.0
9119;230815;0.0
9120;145072;0.0
9121;234989;0.0
9122;363646;0.0
9123;348335;0.0
9124;308471;0.0
9125;105300;1.0
9126;442844;0.6
9127;301099;0.0
9128;381404;0.0
9129;259579;0.0
9130;338139;0.0
9131;223508;0.0
9132;370100;0.0
9133;282597;0.0
9134;197218;0.0
9135;314236;0.0
9136;171569;0.0
9137;277758;0.0
9138;175551;0.8
9139;125320;0.0
9140;442441;0.0
9141;162063;0.0
9142;208010;0.0
9143;163346;0.0
9144;321031;0.0
9145;178137;0.4
9146;401339;0.2
9147;206033;0.0
9148;393420;0.0
9149;195639;0.0
9150;229128;0.0
9151;295511;0.0
9152;311689;0.0
9153;366755;0.6
9154;387246;0.0
9155;152315;0.0
9156;121019;0.0
9157;218978;0.0
9158;423777;0.0
9159;366251;0.0
9160;237907;0.4
9161;348147;0.0
9162;113807;0.8
9163;170699;0.0
9164;116797;0.0
9165;132984;0.0
9166;303063;0.0
9167;448756;0.0
9168;150260;0.0
9169;140449;1.0
9170;399265;0.8
9171;136596;0.0
9172;374984;0.0
9173;324605;0.0
9174;450417;0.0
9175;372531;0.0
9176;402328;0.0
9177;158775;0.0
9178;338430;0.0
9179;201672;0.0
9180;402360;0.0
9181;387959;0.0
9182;432364;0.0
9183;433521;0.0
9184;320286;0.0
9185;456143;0.0
9186;156635;0.0
9187;388329;0.0
9188;113348;0.0
9189;274637;0.0
9190;176546;0.0
9191;181572;0.0
9192;235248;0.0
9193;116339;0.0
9194;217620;0.0
9195;420417;0.0
9196;241550;0.0
9197;394014;0.0
9198;139612;0.0
9199;415835;0.0
9200;300826;0.0
9201;189733;1.0
9202;260497;0.0
9203;339294;0.0
9204;353927;0.0
9205;244118;0.0
9206;137198;0.0
9207;444980;0.0
9208;320743;0.0
9209;152856;0.6
9210;281048;0.0
9211;407197;0.0
9212;155843;0.2
9213;273345;0.0
9214;181701;0.0
9215;221582;0.0
9216;296412;0.0
9217;229289;0.0
9218;242301;0.0
9219;258971;0.0
9220;339026;0.0
9221;440272;0.0
9222;251645;0.0
9223;178772;0.0
9224;314644;0.0
9225;381555;0.0
9226;246292;1.0
9227;368559;0.0
9228;204450;0.0
9229;431705;0.0
9230;407995;0.0
9231;415713;0.0
9232;154541;0.0
9233;124650;0.0
9234;396377;0.0
9235;150555;0.0
9236;258154;0.0
9237;243706;0.0
9238;445621;1.0
9239;441535;0.0
9240;391066;0.0
9241;245553;0.0
9242;250110;0.4
9243;377294;0.0
9244;255265;0.0
9245;361106;0.0
9246;184668;0.0
9247;155608;0.0
9248;380538;0.0
9249;143046;0.4
9250;283564;0.0
9251;102396;0.8
9252;390046;0.0
9253;348974;0.0
9254;196716;0.0
9255;260846;0.0
9256;336009;0.0
9257;432121;0.0
9258;106733;0.0
9259;189912;0.0
9260;181158;0.6
9261;190261;0.0
9262;431145;0.0
9263;397830;0.0
9264;194544;0.0
9265;212173;0.0
9266;131721;0.0
9267;401705;0.0
9268;211182;0.0
9269;450624;0.0
9270;365293;0.0
9271;268669;0.0
9272;265453;0.0
9273;361376;0.0
9274;372671;0.0
9275;198301;0.0
9276;201942;0.0
9277;234633;0.0
9278;225334;0.0
9279;153597;0.0
9280;382472;0.0
9281;294144;0.0
9282;330146;0.0
9283;254668;0.0
9284;167723;0.0
9285;451547;0.0
9286;247448;0.0
9287;276806;0.0
9288;242999;0.0
9289;121531;0.0
9290;217424;0.0
9291;169325;0.0
9292;165807;0.0
9293;427864;0.0
9294;409089;0.2
9295;339781;0.0
9296;242781;0.0
9297;270036;0.0
9298;296125;0.0
9299;232201;0.0
9300;300637;0.0
9301;389653;0.8
9302;249861;0.0
9303;229532;0.0
9304;416472;0.0
9305;176742;0.0
9306;389987;0.0
9307;370514;0.0
9308;432508;0.8
9309;411003;0.4
9310;155058;0.0
9311;403397;0.0
9312;382176;0.0
9313;344641;0.0
9314;223479;0.0
9315;385459;0.0
9316;163035;0.0
9317;322823;0.0
9318;219219;0.0
9319;157463;0.0
9320;173295;0.0
9321;448098;0.0
9322;430972;0.0
9323;283861;0.0
9324;350994;0.0
9325;268862;0.0
9326;258436;0.0
9327;115813;0.0
9328;182967;0.0
9329;243986;0.0
9330;348557;0.0
9331;259549;0.0
9332;189037;0.0
9333;432860;0.0
9334;157024;0.0
9335;166278;0.0
9336;100225;0.0
9337;303042;0.0
9338;326237;0.0
9339;351744;0.0
9340;277808;0.8
9341;194519;0.0
9342;298884;0.2
9343;269734;0.0
9344;344741;0.0
9345;106071;0.0
9346;326691;0.0
9347;285641;0.0
9348;135352;0.0
9349;289354;0.0
9350;367068;0.8
9351;371124;0.0
9352;125550;0.0
9353;215073;0.0
9354;353276;0.0
9355;301419;0.0
9356;287214;0.0
9357;387978;0.0
9358;245504;0.0
9359;226777;0.0
9360;199283;0.0
9361;149322;0.0
9362;261085;0.0
9363;453028;1.0
9364;316821;0.0
9365;402913;0.0
9366;207760;0.0
9367;365885;0.0
9368;275755;0.8
9369;108849;0.0
9370;424920;0.4
9371;141876;0.0
9372;199679;0.0
9373;152312;0.0
9374;248213;0.0
9375;235823;0.0
9376;411937;0.0
9377;212446;0.0
9378;286578;0.0
9379;204169;0.0
9380;446732;0.0
9381;222327;0.0
9382;298007;0.0
9383;426754;0.0
9384;282547;0.0
9385;437465;0.0
9386;219201;0.0
9387;417850;0.0
9388;446291;0.6
9389;186978;0.0
9390;370283;0.0
9391;138766;0.0
9392;344227;0.0
9393;383142;0.0
9394;165276;0.0
9395;257830;0.0
9396;427902;0.0
9397;101376;0.0
9398;154491;0.0
9399;398517;0.0
9400;442031;0.0
9401;366549;0.0
9402;347766;0.0
9403;124985;0.0
9404;130131;0.0
9405;169845;0.0
9406;167611;0.0
9407;230297;0.0
9408;144148;0.0
9409;137706;0.8
9410;274680;0.0
9411;325342;0.0
9412;270972;0.0
9413;328994;0.0
9414;359180;0.0
9415;325139;0.0
9416;265693;0.0
9417;211114;0.0
9418;245134;0.0
9419;208766;0.0
9420;256742;0.0
9421;243658;0.0
9422;220464;0.0
9423;257415;0.0
9424;186789;0.0
9425;309662;0.0
9426;451215;0.6
9427;265903;0.0
9428;334592;0.0
9429;403732;0.0
9430;452957;0.0
9431;114499;0.0
9432;182170;0.0
9433;153518;0.0
9434;368827;0.0
9435;266553;0.0
9436;266667;0.0
9437;169999;0.0
9438;403469;0.0
9439;435266;0.0
9440;312641;0.0
9441;110692;0.0
9442;223789;0.0
9443;197270;1.0
9444;249468;0.0
9445;362528;0.0
9446;196734;0.0
9447;252389;0.0
9448;228638;0.0
9449;378999;0.0
9450;102586;0.0
9451;256247;0.0
9452;424924;0.0
9453;202791;0.0
9454;287744;0.0
9455;202968;0.0
9456;197049;0.0
9457;262016;0.0
9458;214949;0.0
9459;325456;0.0
9460;308092;0.0
9461;307871;0.0
9462;351242;0.0
9463;429785;0.0
9464;410011;0.0
9465;179731;0.0
9466;337839;0.0
9467;428136;0.0
9468;288594;0.0
9469;437874;0.0
9470;290591;0.0
9471;296683;0.0
9472;379708;0.0
9473;387164;0.0
9474;416548;0.0
9475;305014;0.0
9476;117644;0.0
9477;426224;0.0
9478;218387;0.0
9479;104495;0.0
9480;167246;0.0
9481;316888;0.0
9482;123347;0.0
9483;157549;0.0
9484;367197;0.0
9485;249061;0.0
9486;198255;0.0
9487;100490;0.0
9488;252365;0.0
9489;432255;0.0
9490;372907;0.0
9491;373032;0.0
9492;377509;0.0
9493;286348;1.0
9494;244617;0.0
9495;146213;1.0
9496;133836;0.0
9497;337740;1.0
9498;342062;0.0
9499;178823;0.0
9500;337317;0.0
9501;233616;0.0
9502;263209;0.0
9503;357675;0.4
9504;270344;0.0
9505;218872;0.0
9506;128800;0.0
9507;193074;0.0
9508;282600;0.0
9509;226646;0.0
9510;443532;0.8
9511;161214;0.0
9512;268672;0.0
9513;429477;0.0
9514;400447;0.0
9515;359544;0.0
9516;338645;0.0
9517;244202;0.0
9518;356464;0.0
9519;170485;0.0
9520;439044;0.0
9521;378470;0.0
9522;425220;0.0
9523;113285;0.0
9524;284119;0.0
9525;417415;0.0
9526;219904;0.0
9527;448665;0.0
9528;262066;0.0
9529;197689;0.0
9530;176102;1.0
9531;229028;0.0
9532;409798;0.0
9533;446654;1.0
9534;234934;0.0
9535;404365;0.0
9536;259053;0.0
9537;391776;0.0
9538;213242;0.0
9539;157405;0.0
9540;390923;0.0
9541;303496;0.0
9542;406593;0.0
9543;159738;0.0
9544;207215;0.0
9545;149586;0.0
9546;159274;0.6
9547;316912;0.0
9548;279766;0.0
9549;253288;1.0
9550;135205;0.0
9551;388336;0.0
9552;211642;0.0
9553;338542;0.8
9554;167326;0.0
9555;142190;0.0
9556;421103;0.0
9557;420451;0.0
9558;135920;0.0
9559;280125;0.0
9560;435932;0.0
9561;238821;0.0
9562;255912;0.0
9563;114486;0.4
9564;105356;0.0
9565;358005;0.0
9566;240782;0.0
9567;134300;0.0
9568;231522;0.0
9569;403505;0.8
9570;334308;0.0
9571;103224;0.0
9572;263176;0.0
9573;126772;0.0
9574;250080;0.0
9575;344629;0.0
9576;389596;0.0
9577;423613;0.0
9578;211446;0.0
9579;416457;0.0
9580;159985;0.0
9581;138331;0.0
9582;353556;0.0
9583;312969;0.0
9584;355056;0.0
9585;362736;0.0
9586;103972;0.0
9587;414741;0.0
9588;452373;0.0
9589;212186;0.0
9590;325619;0.0
9591;308101;0.0
9592;114087;0.0
9593;311152;0.0
9594;393962;0.0
9595;297176;0.0
9596;352315;1.0
9597;140055;0.0
9598;159714;0.0
9599;453263;0.0
9600;418226;0.0
9601;349321;0.0
9602;437528;0.0
9603;200154;0.2
9604;325946;0.0
9605;405595;0.6
9606;412362;0.0
9607;454733;0.0
9608;318399;0.0
9609;418026;0.0
9610;381124;0.0
9611;329079;0.0
9612;382336;0.0
9613;209577;0.0
9614;422670;0.8
9615;428679;0.0
9616;330335;0.0
9617;197984;0.0
9618;299930;0.2
9619;406092;0.0
9620;149200;0.0
9621;366080;0.0
9622;146099;0.0
9623;364681;0.0
9624;146728;0.0
9625;125375;0.0
9626;316976;0.0
9627;269952;0.0
9628;248541;0.0
9629;102038;0.0
9630;237141;0.0
9631;182215;0.0
9632;362169;0.0
9633;335986;0.0
9634;297598;0.0
9635;224833;0.0
9636;456065;0.0
9637;116835;0.0
9638;384443;0.0
9639;456176;0.0
9640;275291;0.0
9641;174354;0.0
9642;240822;0.4
9643;391481;0.0
9644;128991;0.0
9645;131784;0.0
9646;415888;0.0
9647;348725;0.8
9648;301106;0.0
9649;229248;0.0
9650;367641;0.0
9651;138607;0.2
9652;227128;0.0
9653;211195;0.0
9654;426814;0.0
9655;420225;0.0
9656;197072;0.0
9657;418660;0.0
9658;149293;0.0
9659;143759;0.0
9660;379395;0.0
9661;269769;0.0
9662;338505;0.0
9663;175084;0.0
9664;420741;0.0
9665;373042;0.0
9666;221623;0.0
9667;101743;0.0
9668;148906;0.0
9669;103740;0.8
9670;357686;0.0
9671;106073;0.0
9672;133180;0.0
9673;242121;0.0
9674;204918;0.8
9675;316179;0.0
9676;247641;0.0
9677;448891;0.0
9678;171693;0.0
9679;118426;0.0
9680;189964;0.0
9681;455159;0.0
9682;145203;0.0
9683;362301;0.0
9684;120743;0.0
9685;287201;0.2
9686;134328;0.0
9687;340624;0.0
9688;160229;0.0
9689;301018;0.0
9690;198081;0.0
9691;369140;0.0
9692;335633;0.0
9693;150787;0.0
9694;412054;0.0
9695;417986;0.0
9696;312761;0.0
9697;322245;0.0
9698;128562;0.0
9699;415338;0.0
9700;232321;0.0
9701;252000;0.0
9702;110123;0.0
9703;376834;0.0
9704;311534;0.0
9705;297801;0.0
9706;173027;0.0
9707;342438;0.0
9708;200457;0.0
9709;150646;0.0
9710;309456;0.0
9711;175547;0.0
9712;369794;0.0
9713;187151;0.0
9714;203463;0.0
9715;257497;0.0
9716;219952;0.0
9717;187289;0.0
9718;235704;0.0
9719;428934;0.0
9720;270983;0.0
9721;450043;0.0
9722;204014;0.0
9723;213332;0.0
9724;250475;0.0
9725;357706;0.0
9726;444529;0.0
9727;205905;0.0
9728;420335;0.0
9729;406303;0.0
9730;230008;0.0
9731;341543;0.0
9732;237504;0.0
9733;173592;0.0
9734;425128;0.0
9735;226453;0.0
9736;177093;0.4
9737;292408;0.0
9738;191586;0.0
9739;197461;0.0
9740;227548;1.0
9741;223072;0.0
9742;430821;0.0
9743;110620;0.0
9744;416230;0.0
9745;298308;0.4
9746;170467;0.0
9747;282281;0.4
9748;316010;0.0
9749;348006;0.0
9750;153040;0.0
9751;315591;0.0
9752;310029;0.0
9753;332183;0.0
9754;245521;0.0
9755;297966;0.0
9756;259110;0.0
9757;421930;0.0
9758;393596;0.0
9759;339329;0.0
9760;317121;0.4
9761;285629;0.0
9762;253016;0.0
9763;158867;0.2
9764;201578;0.0
9765;405478;0.0
9766;210979;0.0
9767;248972;0.0
9768;121397;0.0
9769;218852;0.0
9770;176686;0.0
9771;194705;0.0
9772;149771;0.0
9773;379707;0.0
9774;149808;0.0
9775;423401;0.0
9776;144793;0.0
9777;408734;0.0
9778;360722;0.2
9779;428384;0.0
9780;131669;0.4
9781;285788;0.0
9782;242052;0.0
9783;220990;0.0
9784;121697;0.0
9785;219654;0.0
9786;240946;0.0
9787;282973;0.0
9788;160934;0.8
9789;180196;0.0
9790;391291;0.0
9791;214080;0.0
9792;453858;0.0
9793;371418;0.0
9794;262291;0.0
9795;214531;0.0
9796;363912;0.0
9797;259467;0.0
9798;135593;0.0
9799;255026;0.0
9800;217769;0.0
9801;183130;0.0
9802;119298;0.0
9803;359454;0.0
9804;248653;0.0
9805;283940;0.0
9806;344918;0.2
9807;218397;0.0
9808;299861;0.4
9809;425506;0.0
9810;138221;0.0
9811;184319;0.0
9812;440344;0.0
9813;451744;0.0
9814;368453;0.0
9815;155439;0.0
9816;452538;0.0
9817;395312;0.0
9818;402367;0.6
9819;382512;0.0
9820;416595;0.0
9821;323291;0.0
9822;209840;0.0
9823;126258;0.0
9824;380343;0.0
9825;170937;0.0
9826;341159;0.0
9827;173725;0.0
9828;144300;0.0
9829;260938;0.0
9830;120790;0.0
9831;226960;0.0
9832;388830;0.0
9833;235932;0.4
9834;274429;0.4
9835;345456;0.0
9836;170958;0.0
9837;247551;0.0
9838;352115;0.0
9839;263578;0.0
9840;262241;0.0
9841;219967;0.0
9842;276585;0.0
9843;145839;0.6
9844;235208;0.8
9845;103708;1.0
9846;408166;0.0
9847;335560;0.0
9848;327195;0.0
9849;400093;0.0
9850;220796;0.0
9851;287678;0.6
9852;439423;0.0
9853;127597;0.0
9854;226266;0.0
9855;385636;0.0
9856;202377;0.0
9857;240568;0.0
9858;393874;0.0
9859;450362;0.0
9860;190817;0.0
9861;175867;0.0
9862;142250;0.4
9863;387163;0.0
9864;418164;0.0
9865;330073;0.0
9866;127576;0.0
9867;432368;0.0
9868;454552;0.0
9869;122057;0.2
9870;136088;0.0
9871;235509;0.0
9872;314575;0.0
9873;363092;0.0
9874;314927;0.0
9875;311057;0.0
9876;437456;0.0
9877;202642;0.0
9878;278362;0.0
9879;248206;0.0
9880;100674;0.0
9881;331693;0.0
9882;386230;0.0
9883;156467;0.0
9884;263568;0.8
9885;429572;0.0
9886;169015;0.0
9887;236062;0.0
9888;354151;0.0
9889;253991;0.0
9890;381116;0.0
9891;451067;0.0
9892;195848;0.0
9893;417873;0.0
9894;409758;0.0
9895;426805;0.0
9896;433523;0.0
9897;263539;0.0
9898;198211;0.0
9899;214963;0.4
9900;194386;0.0
9901;193872;0.6
9902;134667;0.0
9903;272612;0.0
9904;143032;1.0
9905;351337;0.6
9906;438057;0.0
9907;392779;0.0
9908;259025;0.0
9909;435525;0.0
9910;102551;0.4
9911;195288;0.0
9912;166559;0.8
9913;144574;0.0
9914;254109;0.0
9915;234692;0.0
9916;355871;0.0
9917;248118;0.0
9918;210229;0.0
9919;213321;0.0
9920;448994;0.0
9921;308414;0.0
9922;316604;0.0
9923;129764;0.0
9924;437944;0.0
9925;178231;0.0
9926;239843;0.0
9927;293355;0.0
9928;267829;0.0
9929;442420;0.0
9930;272202;0.0
9931;107226;0.0
9932;365372;0.0
9933;131159;0.0
9934;253751;0.0
9935;246826;0.0
9936;229554;0.0
9937;200592;0.0
9938;409310;0.0
9939;112318;0.0
9940;103063;0.0
9941;200214;0.4
9942;116982;0.0
9943;228073;0.0
9944;278358;0.0
9945;123915;0.0
9946;362182;0.0
9947;188400;0.0
9948;298249;0.2
9949;402203;0.0
9950;209541;0.0
9951;399118;0.0
9952;432879;0.0
9953;229132;0.0
9954;290875;0.8
9955;243654;0.0
9956;227693;0.0
9957;125551;0.0
9958;150392;0.0
9959;107910;0.0
9960;439214;0.0
9961;139362;0.0
9962;352364;0.0
9963;405204;0.4
9964;240376;0.0
9965;399895;0.0
9966;317156;0.0
9967;409364;0.0
9968;346457;0.0
9969;107490;0.0
9970;118409;0.0
9971;201884;0.0
9972;338566;0.0
9973;404683;0.0
9974;195120;0.8
9975;132518;0.0
9976;295890;0.0
9977;385851;0.0
9978;217158;0.0
9979;447901;0.0
9980;449901;0.0
9981;134671;0.0
9982;272617;0.0
9983;392777;0.0
9984;454971;0.6
9985;412446;0.0
9986;434862;0.0
9987;384766;0.0
9988;274630;0.0
9989;193359;0.0
9990;382058;0.0
9991;181432;0.0
9992;240995;0.0
9993;156159;0.0
9994;259626;0.0
9995;205881;0.0
9996;309231;0.0
9997;298618;0.0
9998;251004;0.0
9999;313014;0.0
10000;346967;0.0
10001;433043;0.0
10002;128325;0.0
10003;129614;0.0
10004;400271;0.6
10005;138797;0.0
10006;233039;0.0
10007;130299;0.0
10008;379459;1.0
10009;167162;0.0
10010;400743;0.0
10011;331339;0.0
10012;132180;0.0
10013;240272;0.0
10014;196323;0.0
10015;373233;0.0
10016;367881;0.0
10017;387731;0.2
10018;397887;0.0
10019;376593;0.0
10020;254038;0.0
10021;323963;0.0
10022;382798;0.0
10023;215007;0.0
10024;295226;0.0
10025;339239;0.0
10026;145468;0.0
10027;165051;0.0
10028;125528;0.0
10029;112412;0.0
10030;270469;0.0
10031;115689;0.0
10032;434385;0.0
10033;357981;0.0
10034;265269;0.0
10035;295370;0.0
10036;369785;0.0
10037;434392;0.0
10038;427260;0.0
10039;167130;0.8
10040;108342;0.0
10041;128228;0.6
10042;262924;0.0
10043;270468;0.4
10044;331969;0.0
10045;191987;0.0
10046;154827;0.0
10047;178564;0.0
10048;282576;0.0
10049;381502;0.0
10050;157774;0.0
10051;139569;0.0
10052;213904;0.0
10053;244392;0.0
10054;160580;0.0
10055;248832;0.0
10056;117807;0.0
10057;296397;0.0
10058;298253;0.0
10059;234703;0.0
10060;106767;0.0
10061;349359;0.0
10062;140732;0.0
10063;107292;0.0
10064;278231;0.0
10065;432404;0.0
10066;235832;0.6
10067;187936;0.0
10068;101322;0.0
10069;137858;0.0
10070;304983;0.8
10071;434489;0.0
10072;306743;0.0
10073;227331;0.0
10074;159752;0.0
10075;246644;0.0
10076;363949;0.0
10077;269883;0.0
10078;291060;0.0
10079;223511;0.0
10080;181895;0.4
10081;236947;0.0
10082;141652;0.0
10083;385587;0.0
10084;422993;0.0
10085;329879;0.0
10086;158549;0.0
10087;360583;0.0
10088;431482;0.0
10089;364889;0.0
10090;307755;0.0
10091;318943;0.0
10092;345963;0.0
10093;380617;0.0
10094;240911;0.0
10095;153508;0.0
10096;247512;0.0
10097;430029;0.0
10098;317472;0.0
10099;355183;0.0
10100;274303;0.0
10101;365895;0.2
10102;357716;0.0
10103;320636;0.6
10104;392924;0.0
10105;119840;0.0
10106;326872;0.0
10107;419610;0.0
10108;375454;0.0
10109;340222;0.0
10110;250141;0.0
10111;170573;0.0
10112;102895;0.0
10113;405429;0.0
10114;300718;0.0
10115;284846;0.0
10116;217784;0.8
10117;436724;0.0
10118;337860;0.0
10119;149271;0.6
10120;296768;0.0
10121;334220;0.0
10122;310943;0.6
10123;388054;0.0
10124;404093;0.0
10125;283063;0.0
10126;351015;0.0
10127;321527;0.0
10128;437805;0.0
10129;145787;0.0
10130;273099;0.0
10131;271270;0.0
10132;385974;0.0
10133;415556;0.0
10134;444210;0.0
10135;445391;0.0
10136;112800;0.8
10137;325036;0.0
10138;423593;0.0
10139;424160;0.0
10140;442115;0.0
10141;238249;0.0
10142;233334;0.0
10143;206125;0.0
10144;262718;0.0
10145;344708;0.0
10146;380452;0.0
10147;413955;0.0
10148;362984;0.0
10149;224539;0.0
10150;296918;0.0
10151;436791;0.0
10152;116256;0.0
10153;424803;0.0
10154;265357;0.0
10155;181133;0.0
10156;280795;0.0
10157;428190;0.0
10158;176496;0.0
10159;108271;0.0
10160;452468;0.0
10161;286040;1.0
10162;152693;0.0
10163;203902;0.0
10164;429990;0.0
10165;239736;0.0
10166;412189;0.8
10167;356088;0.0
10168;125868;0.0
10169;228540;0.0
10170;288880;0.0
10171;337510;0.0
10172;310590;0.0
10173;320579;0.0
10174;282336;0.0
10175;216755;0.0
10176;170335;0.0
10177;270962;0.0
10178;245645;0.0
10179;237451;0.0
10180;118103;0.0
10181;386936;0.0
10182;296827;0.0
10183;250378;0.0
10184;314156;0.0
10185;305429;0.0
10186;392635;0.0
10187;260140;0.0
10188;121993;0.0
10189;228333;0.8
10190;442638;0.6
10191;304313;0.0
10192;294564;0.0
10193;391303;0.4
10194;167545;0.0
10195;246977;0.0
10196;340616;0.2
10197;294876;0.0
10198;117866;0.0
10199;227438;0.0
10200;243174;0.0
10201;108863;0.0
10202;361503;0.0
10203;160248;0.0
10204;348315;0.0
10205;175803;0.0
10206;134412;0.0
10207;291017;0.0
10208;182596;0.0
10209;453429;0.0
10210;265277;0.0
10211;350166;0.0
10212;208668;0.0
10213;303956;0.0
10214;418182;0.0
10215;445520;0.0
10216;259398;0.0
10217;448161;0.0
10218;151279;0.0
10219;414437;0.0
10220;107365;0.8
10221;199105;0.0
10222;330421;0.0
10223;276356;0.0
10224;442664;0.0
10225;123602;0.8
10226;452532;0.0
10227;250625;0.0
10228;391885;0.0
10229;362215;0.0
10230;263497;0.0
10231;398649;0.0
10232;114170;0.0
10233;361851;0.8
10234;258985;0.0
10235;160063;0.0
10236;192358;0.0
10237;337098;0.0
10238;113202;0.0
10239;346383;0.0
10240;206455;0.0
10241;424339;1.0
10242;161430;0.0
10243;119443;0.0
10244;161459;0.0
10245;104508;0.0
10246;344920;0.0
10247;403649;0.0
10248;376461;0.0
10249;439166;0.0
10250;235909;0.0
10251;168314;0.0
10252;410898;0.0
10253;304096;0.0
10254;367303;0.0
10255;395419;0.0
10256;253658;0.0
10257;224826;0.0
10258;126089;0.0
10259;296387;0.0
10260;110612;0.0
10261;120746;0.0
10262;254611;0.0
10263;279944;0.0
10264;249665;0.0
10265;105083;0.0
10266;186053;0.0
10267;407909;0.0
10268;328055;0.0
10269;247898;0.4
10270;106670;0.0
10271;276871;0.0
10272;128402;0.0
10273;191730;0.0
10274;410758;0.0
10275;353861;0.0
10276;343012;0.0
10277;139367;0.0
10278;301696;0.0
10279;328396;0.0
10280;332796;0.0
10281;309681;1.0
10282;215696;0.0
10283;360745;0.0
10284;288158;0.0
10285;166077;0.0
10286;149799;0.6
10287;430985;0.0
10288;389960;0.0
10289;241932;0.0
10290;138220;0.0
10291;181777;0.0
10292;288019;0.6
10293;282883;1.0
10294;139317;0.0
10295;246995;0.0
10296;148220;0.0
10297;346629;0.0
10298;238912;0.0
10299;287268;0.0
10300;455998;0.0
10301;158281;0.0
10302;403250;0.0
10303;263239;0.0
10304;357082;0.0
10305;180683;0.0
10306;267461;0.0
10307;384960;0.0
10308;246793;0.0
10309;102429;0.0
10310;162753;0.0
10311;101876;0.0
10312;241770;0.0
10313;275167;0.0
10314;283773;0.0
10315;281318;0.6
10316;152010;0.0
10317;301408;0.0
10318;176086;0.0
10319;241805;0.0
10320;275038;0.0
10321;109340;0.0
10322;378291;0.0
10323;343266;0.0
10324;451311;0.0
10325;201141;0.0
10326;402281;0.0
10327;328240;0.0
10328;424129;0.0
10329;258172;0.2
10330;340055;0.0
10331;125625;0.0
10332;324428;0.0
10333;446193;0.0
10334;203483;0.0
10335;425543;0.0
10336;322220;0.0
10337;186083;0.0
10338;158423;0.0
10339;288695;0.6
10340;155606;0.0
10341;235716;0.0
10342;245434;0.0
10343;280742;0.0
10344;258534;0.0
10345;327057;0.0
10346;315380;0.0
10347;339606;0.0
10348;232260;0.0
10349;130875;0.0
10350;424991;0.0
10351;378834;0.0
10352;394589;0.0
10353;170999;0.4
10354;336057;0.0
10355;258912;0.0
10356;278818;0.8
10357;246083;0.0
10358;104177;0.0
10359;206733;0.6
10360;279205;0.0
10361;295856;0.0
10362;161867;1.0
10363;451257;0.0
10364;239790;0.4
10365;367921;0.0
10366;153314;1.0
10367;209092;0.0
10368;137176;0.0
10369;378012;0.0
10370;184694;0.0
10371;273629;1.0
10372;104682;0.0
10373;258775;0.0
10374;313368;0.0
10375;366433;0.0
10376;292459;0.0
10377;241369;0.0
10378;314443;0.0
10379;109805;0.0
10380;451955;0.0
10381;106638;0.0
10382;347038;0.0
10383;391606;0.0
10384;222271;0.0
10385;421062;0.0
10386;390025;0.0
10387;124877;0.0
10388;300527;0.0
10389;361743;0.0
10390;241049;0.0
10391;402544;0.0
10392;427092;0.0
10393;327999;0.0
10394;159211;0.0
10395;350800;0.0
10396;222879;1.0
10397;159089;0.0
10398;206392;0.0
10399;166403;0.0
10400;356051;0.0
10401;425082;0.0
10402;353391;0.0
10403;307951;0.0
10404;145942;0.0
10405;153728;0.0
10406;102246;0.0
10407;273822;0.0
10408;328810;0.0
10409;170705;0.0
10410;106034;0.0
10411;259118;0.0
10412;448687;0.2
10413;344472;0.0
10414;219838;0.0
10415;359605;0.0
10416;118662;0.0
10417;255822;0.0
10418;427789;0.0
10419;339408;0.0
10420;311873;0.0
10421;454310;0.0
10422;439834;0.0
10423;327443;0.0
10424;388071;0.0
10425;366041;0.0
10426;227422;0.0
10427;275312;0.4
10428;343349;0.0
10429;377833;0.0
10430;401585;0.0
10431;103775;0.0
10432;116709;0.0
10433;202380;0.0
10434;295931;0.0
10435;230972;0.0
10436;140004;0.0
10437;361161;0.8
10438;449175;0.0
10439;284490;0.0
10440;294086;0.8
10441;379852;0.0
10442;424681;0.0
10443;435336;0.0
10444;270002;0.8
10445;237877;0.0
10446;213673;0.0
10447;119880;0.0
10448;409927;0.0
10449;178894;0.0
10450;323832;0.0
10451;416401;0.0
10452;412949;0.0
10453;115898;0.0
10454;373693;0.0
10455;158013;0.0
10456;352344;0.0
10457;102217;0.0
10458;394477;0.0
10459;247656;0.0
10460;269470;0.0
10461;165172;0.0
10462;342958;0.0
10463;175584;0.0
10464;287714;0.0
10465;237181;0.0
10466;276096;0.0
10467;289323;0.0
10468;128796;0.0
10469;159304;0.0
10470;148286;0.0
10471;284582;0.0
10472;283575;0.0
10473;274089;0.0
10474;267949;0.0
10475;250959;0.0
10476;209052;0.0
10477;454977;0.0
10478;178764;0.0
10479;271897;0.0
10480;177704;0.0
10481;107087;0.8
10482;336702;1.0
10483;454825;0.0
10484;328699;0.0
10485;236768;0.0
10486;219862;0.0
10487;239347;0.0
10488;258126;0.0
10489;256300;0.0
10490;419023;0.0
10491;265328;0.0
10492;328328;0.4
10493;311739;0.0
10494;456188;0.0
10495;221660;1.0
10496;294905;0.0
10497;363298;0.6
10498;162013;0.0
10499;243197;0.0
10500;262747;0.0
10501;101575;0.0
10502;169089;0.0
